make_model,hp_kw,km,age,gearing_type,gears,price
Audi A1,70.0,46400.0,3.0,Manual,5.0,13490
Audi A1,66.0,62400.0,3.0,Manual,5.0,12900
Audi A1,66.0,81600.0,3.0,Manual,5.0,13680
Audi A1,60.0,65500.0,3.0,Manual,5.0,13640
Audi A1,60.0,25950.0,3.0,Manual,5.0,13650
Audi A1,70.0,32779.0,3.0,Manual,5.0,13490
Audi A1,85.0,75800.0,3.0,Manual,5.0,13660
Audi A1,92.0,23450.0,3.0,Manual,5.0,13680
Audi A1,70.0,63952.0,3.0,Manual,5.0,13750
Audi A1,60.0,34000.0,3.0,Manual,5.0,13900
Audi A1,70.0,47155.0,3.0,Manual,5.0,13900
Audi A1,66.0,80000.0,3.0,Manual,5.0,13900
Audi A1,92.0,39838.0,3.0,Manual,6.0,13900
Audi A1,70.0,29600.0,3.0,Manual,5.0,13890
Audi A1,70.0,30000.0,3.0,Manual,5.0,13890
Audi A1,60.0,22223.0,2.0,Manual,5.0,13890
Audi A1,85.0,107592.0,3.0,Manual,5.0,13890
Audi A1,85.0,125000.0,3.0,Manual,5.0,13890
Audi A1,60.0,20000.0,2.0,Manual,5.0,13900
Audi A1,85.0,38900.0,3.0,Manual,5.0,13890
Audi A1,67.0,18371.0,2.0,Manual,5.0,13890
Audi A1,67.0,18371.0,2.0,Manual,5.0,13890
Audi A1,67.0,18371.0,2.0,Manual,5.0,13890
Audi A1,66.0,84708.0,3.0,Manual,5.0,13940
Audi A1,85.0,115000.0,3.0,Manual,5.0,13940
Audi A1,66.0,58011.0,3.0,Manual,5.0,13940
Audi A1,66.0,56989.0,3.0,Manual,5.0,13900
Audi A1,70.0,65000.0,3.0,Manual,5.0,13900
Audi A1,70.0,40200.0,3.0,Manual,5.0,13900
Audi A1,70.0,59000.0,3.0,Manual,5.0,13900
Audi A1,85.0,24978.0,3.0,Manual,5.0,13900
Audi A1,66.0,10000.0,2.0,Manual,5.0,13900
Audi A1,85.0,100000.0,3.0,Manual,5.0,13900
Audi A1,60.0,44000.0,3.0,Manual,5.0,13900
Audi A1,70.0,36040.0,3.0,Manual,5.0,13900
Audi A1,66.0,84500.0,3.0,Manual,5.0,13900
Audi A1,66.0,45521.0,3.0,Manual,5.0,13900
Audi A1,66.0,61582.0,3.0,Manual,5.0,13900
Audi A1,66.0,67992.0,3.0,Manual,5.0,13900
Audi A1,70.0,54000.0,3.0,Manual,5.0,13900
Audi A1,85.0,100816.0,3.0,Manual,5.0,13900
Audi A1,70.0,49000.0,3.0,Manual,5.0,13900
Audi A1,66.0,69347.0,3.0,Manual,5.0,13880
Audi A1,70.0,80120.0,3.0,Manual,5.0,13888
Audi A1,66.0,88483.0,3.0,Manual,5.0,13880
Audi A1,70.0,51400.0,3.0,Manual,5.0,13880
Audi A1,70.0,63150.0,3.0,Manual,5.0,13880
Audi A1,70.0,41961.0,3.0,Manual,5.0,13880
Audi A1,70.0,63608.0,3.0,Manual,5.0,13750
Audi A1,66.0,41515.0,3.0,Manual,5.0,13750
Audi A1,66.0,91500.0,3.0,Manual,5.0,13750
Audi A1,66.0,62400.0,3.0,Manual,5.0,13720
Audi A1,70.0,31255.0,3.0,Manual,5.0,13719
Audi A1,66.0,37000.0,3.0,Manual,5.0,13700
Audi A1,70.0,55850.0,3.0,Manual,5.0,13710
Audi A1,66.0,70000.0,3.0,Manual,5.0,13700
Audi A1,66.0,70000.0,3.0,Manual,5.0,13700
Audi A1,70.0,87500.0,3.0,Manual,5.0,13700
Audi A1,66.0,62500.0,3.0,Manual,5.0,13700
Audi A1,70.0,77000.0,3.0,Manual,5.0,13700
Audi A1,70.0,53000.0,3.0,Manual,5.0,13700
Audi A1,70.0,39283.0,3.0,Manual,5.0,13700
Audi A1,70.0,56539.0,3.0,Manual,5.0,13700
Audi A1,70.0,32894.0,3.0,Manual,5.0,13690
Audi A1,85.0,100200.0,3.0,Manual,5.0,13685
Audi A1,60.0,15100.0,3.0,Manual,5.0,13680
Audi A1,66.0,51218.0,3.0,Manual,5.0,13880
Audi A1,92.0,88879.0,3.0,Manual,6.0,13000
Audi A1,60.0,29000.0,3.0,Manual,5.0,13000
Audi A1,66.0,29000.0,3.0,Manual,5.0,13000
Audi A1,66.0,29000.0,3.0,Manual,5.0,13000
Audi A1,60.0,37500.0,3.0,Manual,5.0,13000
Audi A1,70.0,28500.0,3.0,Manual,5.0,13000
Audi A1,70.0,46689.0,3.0,Manual,5.0,13000
Audi A1,70.0,21600.0,3.0,Manual,5.0,12999
Audi A1,60.0,16885.0,3.0,Manual,5.0,12999
Audi A1,66.0,22500.0,3.0,Manual,5.0,12999
Audi A1,70.0,80050.0,3.0,Manual,5.0,12999
Audi A1,70.0,17631.0,3.0,Manual,5.0,12990
Audi A1,70.0,65550.0,3.0,Manual,5.0,12990
Audi A1,66.0,66115.0,3.0,Manual,5.0,12990
Audi A1,66.0,56355.0,3.0,Manual,5.0,12990
Audi A1,66.0,93543.0,3.0,Manual,5.0,13680
Audi A1,85.0,79854.0,3.0,Manual,5.0,13680
Audi A1,66.0,118200.0,3.0,Manual,5.0,12990
Audi A1,70.0,62079.0,3.0,Manual,5.0,12990
Audi A1,60.0,33928.0,3.0,Manual,5.0,13680
Audi A1,70.0,41200.0,3.0,Manual,5.0,12990
Audi A1,85.0,92602.0,3.0,Manual,5.0,13860
Audi A1,60.0,20680.0,3.0,Manual,5.0,13840
Audi A1,70.0,31284.0,3.0,Manual,5.0,13850
Audi A1,70.0,45258.0,3.0,Manual,5.0,13850
Audi A1,70.0,45258.0,3.0,Manual,5.0,13850
Audi A1,70.0,45258.0,3.0,Manual,5.0,13850
Audi A1,70.0,45258.0,3.0,Manual,5.0,13850
Audi A1,70.0,46460.0,3.0,Manual,5.0,13830
Audi A1,70.0,22033.0,3.0,Manual,5.0,13820
Audi A1,70.0,67359.0,3.0,Manual,5.0,13820
Audi A1,66.0,94800.0,3.0,Manual,5.0,13800
Audi A1,66.0,85000.0,3.0,Manual,5.0,13800
Audi A1,85.0,53000.0,3.0,Manual,5.0,13800
Audi A1,92.0,31779.0,3.0,Manual,6.0,13799
Audi A1,70.0,32264.0,3.0,Manual,5.0,13794
Audi A1,66.0,57000.0,3.0,Manual,5.0,13790
Audi A1,60.0,49400.0,3.0,Manual,5.0,13790
Audi A1,66.0,57000.0,3.0,Manual,5.0,13790
Audi A1,66.0,59835.0,3.0,Manual,5.0,12990
Audi A1,70.0,51400.0,3.0,Manual,5.0,13780
Audi A1,60.0,65500.0,3.0,Manual,5.0,13640
Audi A1,66.0,63250.0,3.0,Manual,5.0,13560
Audi A1,66.0,61129.0,3.0,Manual,5.0,13550
Audi A1,70.0,28235.0,3.0,Manual,5.0,13770
Audi A1,66.0,103195.0,3.0,Manual,5.0,13400
Audi A1,70.0,56917.0,3.0,Manual,5.0,13400
Audi A1,66.0,88497.0,3.0,Manual,5.0,13400
Audi A1,66.0,81431.0,3.0,Manual,5.0,13400
Audi A1,66.0,96063.0,3.0,Manual,5.0,13400
Audi A1,66.0,69815.0,3.0,Manual,5.0,13400
Audi A1,66.0,82813.0,3.0,Manual,5.0,13400
Audi A1,70.0,17900.0,2.0,Manual,5.0,13390
Audi A1,70.0,28600.0,3.0,Manual,5.0,13390
Audi A1,66.0,40365.0,3.0,Manual,5.0,13350
Audi A1,85.0,59000.0,3.0,Manual,5.0,13290
Audi A1,70.0,50437.0,3.0,Manual,5.0,13380
Audi A1,85.0,52706.0,3.0,Manual,5.0,13360
Audi A1,85.0,82089.0,3.0,Manual,5.0,13300
Audi A1,70.0,35237.0,3.0,Manual,5.0,13295
Audi A1,66.0,64000.0,3.0,Manual,5.0,13290
Audi A1,70.0,19500.0,3.0,Manual,5.0,13260
Audi A1,66.0,29136.0,3.0,Manual,5.0,13200
Audi A1,70.0,53000.0,3.0,Manual,5.0,13200
Audi A1,92.0,55800.0,3.0,Manual,5.0,13550
Audi A1,85.0,103000.0,3.0,Manual,5.0,13500
Audi A1,66.0,46664.0,3.0,Manual,5.0,13500
Audi A1,60.0,8400.0,1.0,Manual,5.0,13500
Audi A1,70.0,92449.0,3.0,Manual,5.0,13500
Audi A1,70.0,34100.0,3.0,Manual,5.0,13500
Audi A1,70.0,50707.0,3.0,Manual,5.0,13500
Audi A1,70.0,81340.0,3.0,Manual,5.0,13500
Audi A1,66.0,66500.0,3.0,Manual,5.0,13200
Audi A1,70.0,46200.0,3.0,Manual,5.0,12989
Audi A1,66.0,65849.0,3.0,Manual,5.0,12985
Audi A1,70.0,92350.0,3.0,Manual,5.0,12980
Audi A1,60.0,42906.0,3.0,Manual,5.0,12980
Audi A1,66.0,53980.0,3.0,Manual,5.0,12980
Audi A1,70.0,70017.0,3.0,Manual,5.0,12980
Audi A1,66.0,79650.0,3.0,Manual,5.0,12980
Audi A1,85.0,100000.0,3.0,Manual,5.0,12950
Audi A1,70.0,28860.0,3.0,Manual,5.0,12960
Audi A1,66.0,41250.0,3.0,Manual,5.0,12950
Audi A1,70.0,27600.0,3.0,Manual,5.0,12950
Audi A1,60.0,23311.0,3.0,Manual,5.0,12950
Audi A1,66.0,95000.0,3.0,Manual,5.0,12950
Audi A1,85.0,168000.0,3.0,Manual,5.0,12950
Audi A1,70.0,55100.0,3.0,Manual,5.0,12950
Audi A1,60.0,52291.0,3.0,Manual,5.0,12930
Audi A1,66.0,76000.0,3.0,Manual,5.0,12900
Audi A1,70.0,31619.0,3.0,Manual,5.0,12920
Audi A1,70.0,30251.0,3.0,Manual,5.0,12920
Audi A1,70.0,33983.0,3.0,Manual,5.0,13490
Audi A1,85.0,137145.0,3.0,Manual,5.0,13490
Audi A1,92.0,66200.0,3.0,Manual,5.0,13480
Audi A1,92.0,66200.0,3.0,Manual,5.0,13480
Audi A1,70.0,4381.0,3.0,Manual,5.0,13480
Audi A1,67.0,45733.0,3.0,Manual,5.0,13490
Audi A1,92.0,58680.0,3.0,Manual,6.0,13475
Audi A1,70.0,51300.0,3.0,Manual,5.0,13470
Audi A1,66.0,52811.0,3.0,Manual,5.0,13470
Audi A1,60.0,27997.0,3.0,Manual,5.0,13450
Audi A1,70.0,84530.0,3.0,Manual,5.0,13450
Audi A1,66.0,24768.0,3.0,Manual,5.0,13450
Audi A1,70.0,58500.0,3.0,Manual,5.0,13430
Audi A1,70.0,57300.0,3.0,Manual,5.0,13430
Audi A1,70.0,57300.0,3.0,Manual,5.0,13430
Audi A1,70.0,96000.0,3.0,Manual,5.0,12790
Audi A1,60.0,28642.0,3.0,Manual,5.0,12788
Audi A1,70.0,64000.0,3.0,Manual,5.0,12780
Audi A1,66.0,91875.0,3.0,Manual,5.0,12740
Audi A1,70.0,17100.0,3.0,Manual,5.0,12736
Audi A1,70.0,31705.0,3.0,Manual,5.0,12720
Audi A1,66.0,75287.0,3.0,Manual,5.0,12750
Audi A1,66.0,47000.0,3.0,Manual,5.0,12750
Audi A1,70.0,36621.0,3.0,Manual,5.0,12700
Audi A1,66.0,146710.0,3.0,Manual,5.0,12700
Audi A1,85.0,95000.0,3.0,Manual,5.0,12550
Audi A1,60.0,59000.0,3.0,Manual,5.0,12500
Audi A1,60.0,37000.0,3.0,Manual,5.0,12699
Audi A1,66.0,46580.0,3.0,Manual,5.0,12600
Audi A1,70.0,53000.0,3.0,Manual,5.0,12600
Audi A1,66.0,124521.0,3.0,Manual,5.0,12699
Audi A1,92.0,98000.0,3.0,Manual,6.0,12550
Audi A1,70.0,42000.0,3.0,Manual,5.0,12900
Audi A1,66.0,105139.0,3.0,Manual,5.0,12900
Audi A1,85.0,148257.0,2.0,Manual,5.0,12900
Audi A1,70.0,65000.0,3.0,Manual,5.0,12500
Audi A1,66.0,64000.0,3.0,Manual,5.0,12500
Audi A1,70.0,44638.0,3.0,Manual,5.0,12900
Audi A1,66.0,64000.0,3.0,Manual,5.0,12900
Audi A1,66.0,95729.0,3.0,Manual,5.0,12900
Audi A1,66.0,64000.0,3.0,Manual,5.0,12900
Audi A1,70.0,26559.0,3.0,Manual,5.0,12899
Audi A1,70.0,64500.0,3.0,Manual,5.0,12890
Audi A1,60.0,23337.0,3.0,Manual,5.0,12888
Audi A1,70.0,18699.0,3.0,Manual,5.0,12890
Audi A1,85.0,76950.0,3.0,Manual,5.0,12890
Audi A1,60.0,28043.0,3.0,Manual,5.0,12888
Audi A1,66.0,68048.0,3.0,Manual,5.0,12880
Audi A1,66.0,37170.0,3.0,Manual,5.0,12500
Audi A1,70.0,19600.0,3.0,Manual,5.0,12860
Audi A1,70.0,39900.0,3.0,Manual,5.0,12850
Audi A1,70.0,28970.0,3.0,Manual,5.0,12840
Audi A1,70.0,31945.0,3.0,Manual,5.0,12820
Audi A1,66.0,103000.0,3.0,Manual,5.0,12000
Audi A1,85.0,60000.0,3.0,Manual,5.0,12000
Audi A1,70.0,57100.0,3.0,Manual,5.0,12000
Audi A1,70.0,79000.0,3.0,Manual,5.0,11999
Audi A1,67.0,77764.0,2.0,Manual,5.0,11990
Audi A1,85.0,85636.0,3.0,Manual,5.0,11990
Audi A1,85.0,95000.0,3.0,Manual,5.0,11999
Audi A1,70.0,100000.0,3.0,Manual,5.0,11990
Audi A1,66.0,69000.0,3.0,Manual,5.0,11999
Audi A1,85.0,102816.0,3.0,Manual,5.0,11993
Audi A1,67.0,72973.0,2.0,Manual,5.0,11990
Audi A1,66.0,64976.0,3.0,Manual,5.0,11990
Audi A1,70.0,36200.0,3.0,Manual,5.0,11990
Audi A1,70.0,40300.0,3.0,Manual,5.0,11990
Audi A1,60.0,47625.0,3.0,Manual,5.0,11982
Audi A1,70.0,39500.0,3.0,Manual,5.0,11950
Audi A1,60.0,100000.0,3.0,Manual,5.0,11950
Audi A1,66.0,38994.0,3.0,Manual,5.0,12500
Audi A1,60.0,45000.0,3.0,Manual,5.0,11990
Audi A1,66.0,87195.0,3.0,Manual,5.0,11980
Audi A1,85.0,136000.0,3.0,Manual,5.0,12479
Audi A1,66.0,83000.0,3.0,Manual,5.0,12400
Audi A1,60.0,29700.0,3.0,Manual,5.0,12470
Audi A1,66.0,39020.0,3.0,Manual,5.0,12499
Audi A1,70.0,35100.0,3.0,Manual,5.0,12451
Audi A1,70.0,25308.0,3.0,Manual,5.0,12440
Audi A1,70.0,72000.0,3.0,Manual,5.0,12400
Audi A1,60.0,28000.0,2.0,Manual,5.0,12490
Audi A1,66.0,47685.0,3.0,Manual,5.0,12390
Audi A1,70.0,27100.0,3.0,Manual,5.0,12380
Audi A1,70.0,33455.0,3.0,Manual,5.0,12380
Audi A1,66.0,45000.0,2.0,Manual,5.0,12350
Audi A1,70.0,58112.0,3.0,Manual,5.0,12200
Audi A1,70.0,28500.0,3.0,Manual,5.0,12200
Audi A1,85.0,98299.0,3.0,Manual,5.0,13945
Audi A1,92.0,55600.0,3.0,Manual,6.0,13979
Audi A1,70.0,12746.0,1.0,Manual,5.0,13980
Audi A1,85.0,111792.0,3.0,Manual,5.0,13980
Audi A1,92.0,71313.0,3.0,Manual,5.0,13980
Audi A1,70.0,21200.0,2.0,Manual,5.0,13990
Audi A1,70.0,21200.0,2.0,Manual,5.0,13990
Audi A1,60.0,21200.0,2.0,Manual,5.0,13990
Audi A1,66.0,78935.0,3.0,Manual,5.0,13990
Audi A1,70.0,81600.0,3.0,Manual,5.0,13990
Audi A1,85.0,79600.0,3.0,Manual,5.0,14340
Audi A1,70.0,4650.0,2.0,Semi-automatic,7.0,22150
Audi A1,85.0,26000.0,3.0,Semi-automatic,7.0,17999
Audi A1,85.0,7600.0,1.0,Semi-automatic,7.0,22090
Audi A1,66.0,65594.0,3.0,Manual,5.0,13990
Audi A1,66.0,66900.0,3.0,Manual,5.0,14200
Audi A1,70.0,26090.0,3.0,Manual,5.0,14340
Audi A1,85.0,48900.0,3.0,Manual,5.0,14330
Audi A1,66.0,45163.0,3.0,Manual,5.0,14330
Audi A1,60.0,44770.0,3.0,Manual,5.0,14300
Audi A1,70.0,57337.0,3.0,Manual,5.0,14300
Audi A1,66.0,52369.0,3.0,Manual,5.0,14300
Audi A1,86.0,71240.0,2.0,Manual,5.0,14295
Audi A1,70.0,23311.0,3.0,Manual,5.0,14280
Audi A1,70.0,34663.0,3.0,Manual,5.0,14280
Audi A1,70.0,29237.0,3.0,Manual,5.0,14275
Audi A1,70.0,47750.0,3.0,Manual,5.0,14250
Audi A1,70.0,52820.0,3.0,Manual,5.0,14240
Audi A1,60.0,11707.0,1.0,Manual,5.0,14220
Audi A1,70.0,15767.0,2.0,Manual,5.0,14220
Audi A1,70.0,31056.0,2.0,Manual,5.0,14200
Audi A1,66.0,49298.0,3.0,Manual,5.0,14200
Audi A1,66.0,66900.0,3.0,Manual,5.0,14200
Audi A1,70.0,40000.0,3.0,Manual,5.0,14200
Audi A1,85.0,0.0,1.0,Semi-automatic,7.0,30000
Audi A1,85.0,80400.0,3.0,Manual,5.0,14200
Audi A1,85.0,1.0,0.0,Semi-automatic,7.0,26400
Audi A1,85.0,50.0,0.0,Semi-automatic,7.0,26500
Audi A1,85.0,20.0,0.0,Semi-automatic,7.0,26500
Audi A1,85.0,100.0,0.0,Semi-automatic,7.0,27900
Audi A1,85.0,1000.0,0.0,Semi-automatic,7.0,26900
Audi A1,85.0,5.0,1.0,Semi-automatic,7.0,28290
Audi A1,85.0,100.0,0.0,Semi-automatic,7.0,26900
Audi A1,85.0,150.0,1.0,Semi-automatic,7.0,25900
Audi A1,140.0,22001.0,2.0,Semi-automatic,7.0,23490
Audi A1,66.0,8000.0,2.0,Semi-automatic,7.0,22500
Audi A1,66.0,66900.0,3.0,Manual,5.0,14200
Audi A1,85.0,44000.0,3.0,Manual,5.0,14200
Audi A1,85.0,40887.0,3.0,Manual,5.0,14200
Audi A1,85.0,10500.0,1.0,Semi-automatic,7.0,22500
Audi A1,60.0,61846.0,3.0,Manual,5.0,14199
Audi A1,66.0,47300.0,3.0,Manual,5.0,14200
Audi A1,85.0,29343.0,2.0,Manual,5.0,14000
Audi A1,60.0,4500.0,3.0,Manual,5.0,14000
Audi A1,70.0,12500.0,2.0,Manual,5.0,14000
Audi A1,70.0,12500.0,2.0,Manual,5.0,14000
Audi A1,70.0,40000.0,3.0,Manual,5.0,14000
Audi A1,70.0,40000.0,2.0,Manual,5.0,14000
Audi A1,70.0,49200.0,3.0,Manual,5.0,14000
Audi A1,66.0,61000.0,3.0,Manual,5.0,14000
Audi A1,66.0,46000.0,3.0,Manual,5.0,14000
Audi A1,70.0,46892.0,3.0,Manual,5.0,13999
Audi A1,66.0,76000.0,3.0,Manual,6.0,13999
Audi A1,70.0,15757.0,2.0,Manual,5.0,13990
Audi A1,60.0,24000.0,3.0,Manual,5.0,13990
Audi A1,92.0,55000.0,3.0,Manual,6.0,14000
Audi A1,66.0,22000.0,2.0,Semi-automatic,7.0,21000
Audi A1,70.0,15097.0,1.0,Semi-automatic,5.0,20900
Audi A1,85.0,19594.0,2.0,Semi-automatic,7.0,20800
Audi A1,141.0,33500.0,2.0,Semi-automatic,7.0,20000
Audi A1,66.0,64000.0,3.0,Semi-automatic,7.0,19900
Audi A1,70.0,16500.0,2.0,Semi-automatic,7.0,19000
Audi A1,85.0,14400.0,1.0,Semi-automatic,7.0,20500
Audi A1,66.0,60000.0,3.0,Semi-automatic,7.0,19000
Audi A1,66.0,5000.0,1.0,Semi-automatic,7.0,18900
Audi A1,66.0,30000.0,2.0,Semi-automatic,7.0,18500
Audi A1,66.0,6718.0,1.0,Semi-automatic,7.0,18500
Audi A1,85.0,26792.0,3.0,Semi-automatic,7.0,18500
Audi A1,70.0,9950.0,2.0,Semi-automatic,7.0,18000
Audi A1,85.0,15000.0,1.0,Semi-automatic,7.0,18000
Audi A1,66.0,12500.0,1.0,Semi-automatic,7.0,18300
Audi A1,66.0,70000.0,3.0,Semi-automatic,7.0,18000
Audi A1,66.0,30000.0,2.0,Semi-automatic,7.0,18000
Audi A1,70.0,53694.0,3.0,Semi-automatic,7.0,17945
Audi A1,66.0,29000.0,3.0,Semi-automatic,7.0,17500
Audi A1,70.0,15000.0,3.0,Semi-automatic,7.0,17000
Audi A1,66.0,41000.0,3.0,Semi-automatic,7.0,16900
Audi A1,85.0,19200.0,1.0,Semi-automatic,7.0,16800
Audi A1,66.0,44000.0,3.0,Semi-automatic,7.0,16500
Audi A1,85.0,43000.0,3.0,Semi-automatic,7.0,16500
Audi A1,66.0,55000.0,3.0,Semi-automatic,7.0,16500
Audi A1,85.0,45000.0,2.0,Semi-automatic,7.0,15999
Audi A1,70.0,27448.0,2.0,Semi-automatic,7.0,15980
Audi A1,66.0,53900.0,3.0,Semi-automatic,7.0,15950
Audi A1,85.0,55300.0,3.0,Semi-automatic,7.0,15900
Audi A1,85.0,55300.0,3.0,Semi-automatic,7.0,15900
Audi A1,85.0,49000.0,3.0,Semi-automatic,7.0,15900
Audi A1,85.0,65000.0,3.0,Semi-automatic,7.0,15800
Audi A1,70.0,8900.0,3.0,Semi-automatic,7.0,15500
Audi A1,70.0,27015.0,3.0,Manual,5.0,14440
Audi A1,85.0,92000.0,3.0,Semi-automatic,7.0,14300
Audi A1,85.0,92470.0,3.0,Semi-automatic,7.0,12999
Audi A1,66.0,32000.0,3.0,Semi-automatic,7.0,15000
Audi A1,92.0,51052.0,3.0,Manual,5.0,14450
Audi A1,85.0,59722.0,3.0,Manual,5.0,14440
Audi A1,66.0,50000.0,3.0,Semi-automatic,7.0,15000
Audi A1,60.0,25025.0,3.0,Manual,5.0,14450
Audi A1,70.0,34600.0,3.0,Manual,5.0,14430
Audi A1,70.0,34600.0,3.0,Manual,5.0,14430
Audi A1,70.0,33400.0,3.0,Manual,5.0,14405
Audi A1,66.0,4679.0,2.0,Manual,5.0,14400
Audi A1,85.0,30553.0,2.0,Manual,5.0,14391
Audi A1,70.0,13990.0,2.0,Manual,5.0,14430
Audi A1,85.0,37534.0,2.0,Manual,5.0,14400
Audi A1,70.0,101087.0,3.0,Manual,5.0,14390
Audi A1,60.0,14350.0,3.0,Manual,5.0,14390
Audi A1,71.0,62104.0,3.0,Manual,5.0,14390
Audi A1,66.0,64350.0,3.0,Manual,5.0,14390
Audi A1,85.0,18455.0,2.0,Manual,5.0,14390
Audi A1,66.0,25684.0,3.0,Manual,5.0,14388
Audi A1,70.0,16988.0,3.0,Manual,5.0,14380
Audi A1,66.0,21740.0,2.0,Manual,5.0,14350
Audi A1,85.0,47300.0,3.0,Manual,5.0,13990
Audi A1,92.0,73000.0,3.0,Manual,6.0,13990
Audi A1,66.0,78556.0,3.0,Manual,5.0,13990
Audi A1,66.0,57250.0,3.0,Manual,5.0,13990
Audi A1,85.0,56200.0,3.0,Manual,5.0,13989
Audi A1,60.0,12437.0,2.0,Manual,5.0,13980
Audi A1,85.0,56150.0,3.0,Manual,5.0,13990
Audi A1,70.0,30000.0,3.0,Manual,5.0,13990
Audi A1,70.0,26300.0,3.0,Manual,5.0,13990
Audi A1,70.0,27070.0,3.0,Manual,5.0,13980
Audi A1,66.0,49289.0,3.0,Manual,5.0,13970
Audi A1,66.0,49289.0,3.0,Manual,5.0,13970
Audi A1,70.0,53956.0,3.0,Manual,5.0,13950
Audi A1,70.0,89000.0,3.0,Manual,5.0,13960
Audi A1,70.0,15700.0,3.0,Manual,5.0,13960
Audi A1,70.0,60000.0,2.0,Manual,5.0,13955
Audi A1,66.0,50000.0,3.0,Manual,5.0,13950
Audi A1,70.0,29275.0,3.0,Manual,5.0,13950
Audi A1,70.0,34701.0,3.0,Manual,5.0,13950
Audi A1,70.0,52284.0,3.0,Manual,5.0,13950
Audi A1,70.0,27300.0,3.0,Manual,5.0,13950
Audi A1,70.0,99990.0,3.0,Manual,5.0,13950
Audi A1,85.0,105099.0,3.0,Manual,5.0,13950
Audi A1,70.0,59896.0,3.0,Manual,5.0,13950
Audi A1,70.0,47588.0,2.0,Manual,5.0,13950
Audi A1,70.0,75072.0,3.0,Manual,5.0,13950
Audi A1,66.0,86000.0,3.0,Manual,5.0,13950
Audi A1,66.0,85775.0,3.0,Manual,5.0,13980
Audi A1,66.0,52300.0,2.0,Manual,5.0,13950
Audi A1,60.0,26776.0,3.0,Manual,5.0,13950
Audi A1,70.0,20700.0,2.0,Automatic,7.0,18990
Audi A1,70.0,9619.0,1.0,Automatic,7.0,18980
Audi A1,85.0,12796.0,1.0,Automatic,7.0,18990
Audi A1,70.0,13256.0,2.0,Automatic,7.0,19120
Audi A1,92.0,13011.0,1.0,Automatic,7.0,19875
Audi A1,70.0,23033.0,2.0,Automatic,7.0,19890
Audi A1,70.0,5394.0,1.0,Automatic,7.0,19887
Audi A1,70.0,14500.0,1.0,Automatic,7.0,20450
Audi A1,66.0,14405.0,1.0,Automatic,7.0,20500
Audi A1,66.0,14405.0,1.0,Automatic,7.0,20500
Audi A1,70.0,25400.0,2.0,Automatic,7.0,20500
Audi A1,71.0,9392.0,1.0,Automatic,6.0,20900
Audi A1,92.0,15870.0,2.0,Automatic,7.0,20790
Audi A1,71.0,18892.0,1.0,Automatic,5.0,20990
Audi A1,85.0,1414.0,1.0,Automatic,7.0,21350
Audi A1,70.0,29987.0,2.0,Automatic,7.0,21400
Audi A1,85.0,13009.0,1.0,Automatic,7.0,20900
Audi A1,85.0,1.0,0.0,Automatic,7.0,21300
Audi A1,85.0,1.0,0.0,Automatic,7.0,21300
Audi A1,70.0,8668.0,1.0,Automatic,7.0,21380
Audi A1,92.0,6256.0,2.0,Automatic,7.0,20900
Audi A1,66.0,15400.0,2.0,Manual,5.0,14890
Audi A1,70.0,24497.0,2.0,Manual,5.0,14950
Audi A1,60.0,32978.0,2.0,Manual,5.0,14950
Audi A1,66.0,42645.0,2.0,Manual,5.0,14950
Audi A1,66.0,42645.0,2.0,Manual,5.0,14950
Audi A1,85.0,13000.0,1.0,Automatic,7.0,21500
Audi A1,60.0,32978.0,2.0,Manual,5.0,14950
Audi A1,70.0,48200.0,2.0,Manual,5.0,14950
Audi A1,67.0,1125.0,1.0,Automatic,5.0,21500
Audi A1,60.0,13978.0,2.0,Manual,5.0,14931
Audi A1,60.0,13978.0,2.0,Manual,5.0,14931
Audi A1,60.0,15800.0,2.0,Manual,5.0,14910
Audi A1,85.0,58000.0,2.0,Manual,5.0,14900
Audi A1,70.0,9000.0,1.0,Manual,5.0,14900
Audi A1,60.0,8992.0,2.0,Manual,5.0,14900
Audi A1,85.0,19200.0,1.0,Manual,5.0,14900
Audi A1,70.0,10400.0,1.0,Manual,5.0,14900
Audi A1,66.0,67899.0,2.0,Manual,5.0,14900
Audi A1,70.0,39450.0,2.0,Manual,5.0,14900
Audi A1,70.0,3000.0,0.0,Manual,5.0,14900
Audi A1,70.0,5900.0,1.0,Manual,5.0,14899
Audi A1,60.0,22000.0,2.0,Manual,5.0,14885
Audi A1,66.0,13650.0,2.0,Manual,5.0,14880
Audi A1,70.0,47800.0,2.0,Manual,5.0,14900
Audi A1,60.0,11700.0,2.0,Manual,5.0,14880
Audi A1,70.0,25700.0,2.0,Manual,5.0,14500
Audi A1,70.0,15000.0,1.0,Manual,5.0,14500
Audi A1,66.0,12800.0,2.0,Manual,5.0,14880
Audi A1,85.0,42973.0,2.0,Manual,5.0,14879
Audi A1,92.0,34000.0,2.0,Manual,6.0,14500
Audi A1,60.0,21400.0,2.0,Manual,5.0,14500
Audi A1,85.0,89000.0,2.0,Manual,5.0,14500
Audi A1,70.0,12900.0,2.0,Manual,5.0,14500
Audi A1,70.0,64000.0,2.0,Manual,5.0,14500
Audi A1,60.0,27000.0,2.0,Manual,5.0,14500
Audi A1,70.0,17442.0,1.0,Manual,7.0,14500
Audi A1,85.0,20000.0,2.0,Manual,5.0,14500
Audi A1,70.0,3937.0,2.0,Automatic,5.0,21500
Audi A1,92.0,14029.0,2.0,Automatic,5.0,21490
